x,y,z
-1.480297366e-16,3.68255709,1.480297366e-16
0.6892246884,3.703872566,-0.5654664861
0.6927387367,3.605305806,-0.518445803
0.7004696429,3.521179059,-0.3929557905
0.7082005491,3.462575412,-0.2123545043
0.7117145974,3.440577955,4.263256415e-17
0.7082005491,3.462575412,0.2123545043
0.7004696429,3.521179059,0.3929557905
0.6927387367,3.605305806,0.518445803
0.6892246884,3.703872566,0.5654664861
0.6927387367,3.802439325,0.518445803
0.7004696429,3.886566072,0.3929557905
0.7082005491,3.945169719,0.2123545043
0.7117145974,3.967167177,5.151434834e-17
0.7082005491,3.945169719,-0.2123545043
0.7004696429,3.886566072,-0.3929557905
0.6927387367,3.802439325,-0.518445803
1.600258611,3.754701777,-1.123352074
1.604211915,3.568013904,-1.032141705
1.612909185,3.411443828,-0.7865117493
1.621606454,3.303747454,-0.4284639378
1.625559759,3.263680684,4.796163466e-17
1.621606454,3.303747454,0.4284639378
1.612909185,3.411443828,0.7865117493
1.604211915,3.568013904,1.032141705
1.600258611,3.754701777,1.123352074
1.604211915,3.94138965,1.032141705
1.612909185,4.097959726,0.7865117493
1.621606454,4.2056561,0.4284639378
1.625559759,4.24572287,5.795364189e-17
1.621606454,4.2056561,-0.4284639378
1.612909185,4.097959726,-0.7865117493
1.604211915,3.94138965,-1.032141705
2.638080132,3.8153689,-1.605824537
2.640715668,3.557587859,-1.477631801
2.646513848,3.344285707,-1.13015853
2.652312028,3.199025121,-0.6190621278
2.654947564,3.145368776,3.197442311e-17
2.652312028,3.199025121,0.6190621278
2.646513848,3.344285707,1.13015853
2.640715668,3.557587859,1.477631801
2.638080132,3.8153689,1.605824537
2.640715668,4.073149942,1.477631801
2.646513848,4.286452093,1.13015853
2.652312028,4.431712679,0.6190621278
2.654947564,4.485369024,3.863576126e-17
2.652312028,4.431712679,-0.6190621278
2.646513848,4.286452093,-1.13015853
2.640715668,4.073149942,-1.477631801
3.707667616,3.866198111,-1.945051648
3.708546128,3.560934148,-1.791460189
3.710478855,3.310639007,-1.373386785
3.712411581,3.141360323,-0.7548829016
3.713290093,3.079145732,1.065814104e-17
3.712411581,3.141360323,0.7548829016
3.710478855,3.310639007,1.373386785
3.708546128,3.560934148,1.791460189
3.707667616,3.866198111,1.945051648
3.708546128,4.171462074,1.791460189
3.710478855,4.421757215,1.373386785
3.712411581,4.591035899,0.7548829016
3.713290093,4.653250491,1.287858709e-17
3.712411581,4.591035899,-0.7548829016
3.710478855,4.421757215,-1.373386785
3.708546128,4.171462074,-1.791460189
4.713999428,3.887513587,-2.07320118
4.713999428,3.56495925,-1.910170963
4.713999428,3.301438038,-1.46568717
4.713999428,3.123704966,-0.8066600868
4.713999428,3.05851505,-0.0
4.713999428,3.123704966,0.8066600868
4.713999428,3.301438038,1.46568717
4.713999428,3.56495925,1.910170963
4.713999428,3.887513587,2.07320118
4.713999428,4.210067924,1.910170963
4.713999428,4.473589136,1.46568717
4.713999428,4.651322207,0.8066600868
4.713999428,4.716512124,-0.0
4.713999428,4.651322207,-0.8066600868
4.713999428,4.473589136,-1.46568717
4.713999428,4.210067924,-1.910170963
5.656909815,3.887513587,-2.084035903
5.657121577,3.574256472,-1.921605114
5.657662182,3.317406875,-1.479702871
5.658327329,3.141490378,-0.8252484598
5.658663635,3.072104438,-0.02049758347
5.658327329,3.127742482,0.7909091097
5.657662182,3.297409935,1.459705932
