x,y,z
0.0,0.0,-0.0
0.5729939127,2.427601366e-19,-0.1536694517
0.5740897688,-0.02663197855,-0.1473510735
0.5751574017,-0.04800665489,-0.1310320113
0.5761159864,-0.06441724395,-0.1064535724
0.57688678,-0.07610758533,-0.0753357652
0.5773993671,-0.08312401733,-0.03931340295
0.5775854147,-0.08546350289,1.213800683e-17
0.5773993671,-0.08312401733,0.03931340295
0.57688678,-0.07610758533,0.0753357652
0.5761159864,-0.06441724395,0.1064535724
0.5751574017,-0.04800665489,0.1310320113
0.5740897688,-0.02663197855,0.1473510735
0.5729939127,-6.085187424e-18,0.1536694517
0.5719457136,0.03061068689,0.1487716375
0.5710012738,0.06194789216,0.1335453168
0.5702117509,0.09134443657,0.1094039745
0.5696226203,0.1160697584,0.07784907073
0.5692566282,0.1331397659,0.04073396694
0.5691308388,0.1395069849,1.308291291e-17
0.5692566282,0.1331397659,-0.04073396694
0.5696226203,0.1160697584,-0.07784907073
0.5702117509,0.09134443657,-0.1094039745
0.5710012738,0.06194789216,-0.1335453168
0.5719457136,0.03061068689,-0.1487716375
1.259233154,8.092004553e-19,-0.4108012007
1.261031881,-0.06917698281,-0.3938172485
1.262720989,-0.1271191208,-0.3506444604
1.264188327,-0.1735879094,-0.2855754336
1.265328683,-0.2081802596,-0.2028317692
1.266064607,-0.2298347445,-0.1063510843
1.266325584,-0.2373253531,1.213800683e-17
1.266064607,-0.2298347445,0.1063510843
1.265328683,-0.2081802596,0.2028317692
1.264188327,-0.1735879094,0.2855754336
1.262720989,-0.1271191208,0.3506444604
1.261031881,-0.06917698281,0.3938172485
1.259233154,-8.955151705e-18,0.4108012007
1.257439679,0.07553244958,0.3985524618
1.255777202,0.1494157814,0.3590221455
1.254374185,0.2167236811,0.2954101074
1.253340154,0.2723185593,0.2112094542
1.252708868,0.3102177267,0.1110862976
1.252495146,0.324227219,1.741184496e-17
1.252708868,0.3102177267,-0.1110862976
1.253340154,0.2723185593,-0.2112094542
1.254374185,0.2167236811,-0.2954101074
1.255777202,0.1494157814,-0.3590221455
1.257439679,0.07553244958,-0.3985524618
2.001171745,1.456560819e-18,-0.7285839782
2.003296976,-0.1213015199,-0.6986719175
2.005215569,-0.2252904139,-0.6226521087
2.006820011,-0.3105004704,-0.5078223025
2.00801528,-0.3751692263,-0.3613524569
2.008756322,-0.4163492102,-0.1899013581
2.009010572,-0.4307966988,4.855202732e-18
2.008756322,-0.4163492102,0.1899013581
2.00801528,-0.3751692263,0.3613524569
2.006820011,-0.3105004704,0.5078223025
2.005215569,-0.2252904139,0.6226521087
2.003296976,-0.1213015199,0.6986719175
2.001171745,-9.321989245e-18,0.7285839782
1.998963803,0.1285972235,0.7071953014
1.996862736,0.2509199247,0.6377319418
1.995074543,0.3601719372,0.5255247153
1.993771129,0.4491767996,0.37643229
1.992988026,0.5092368703,0.1984247421
1.992726672,0.5312742131,1.562260209e-17
1.992988026,0.5092368703,-0.1984247421
1.993771129,0.4491767996,-0.37643229
1.995074543,0.3601719372,-0.5255247153
1.996862736,0.2509199247,-0.6377319418
1.998963803,0.1285972235,-0.7071953014
2.741263704,1.942081093e-18,-1.064206516
2.743355695,-0.176672097,-1.021188472
2.745165952,-0.3304735501,-0.9108697172
2.74661403,-0.4581434011,-0.7436508982
2.747636141,-0.5560256891,-0.5297622733
2.748235115,-0.6188844428,-0.2787525387
2.748430443,-0.6410886882,-4.855202732e-18
2.748235115,-0.6188844428,0.2787525387
2.747636141,-0.5560256891,0.5297622733
2.74661403,-0.4581434011,0.7436508982
2.745165952,-0.3304735501,0.9108697172
2.743355695,-0.176672097,1.021188472
2.741263704,-7.897796443e-18,1.064206516
2.738999991,0.183636944,1.032552984
2.736792831,0.3549765791,0.9309761614
2.734900064,0.5057234086,0.7672541153
2.733534074,0.6270748759,0.5498687175
2.732725411,0.7082001844,0.2901170506
2.73245917,0.7377614775,1.035099023e-17
2.732725411,0.7082001844,-0.2901170506
2.733534074,0.6270748759,-0.5498687175
2.734900064,0.5057234086,-0.7672541153
2.736792831,0.3549765791,-0.9309761614
2.738999991,0.183636944,-1.032552984
3.421963053,2.023001138e-18,-1.374857544
3.423678678,-0.2289552213,-1.320640306
3.425096946,-0.4306215457,-1.179112047
3.426173375,-0.5995051753,-0.9635179395
3.426880834,-0.7297008515,-0.6869256635
3.427261591,-0.8136574709,-0.3616929401
3.427375262,-0.8434124694,-1.213800683e-17
3.427261591,-0.8136574709,0.3616929401
3.426880834,-0.7297008515,0.6869256635
3.426173375,-0.5995051753,0.9635179395
3.425096946,-0.4306215457,1.179112047
3.423678678,-0.2289552213,1.320640306
3.421963053,-5.394669702e-18,1.374857544
3.420030149,0.2344835467,1.332478339
3.418102437,0.4501020016,1.20005626
3.416437987,0.637412299,0.9881046239
3.415247515,0.7864431852,0.7078698762
3.41455233,0.8851106568,0.3735309733
3.414326389,0.9208025231,4.2328153e-18
3.41455233,0.8851106568,-0.3735309733
3.415247515,0.7864431852,-0.7078698762
3.416437987,0.637412299,-0.9881046239
3.418102437,0.4501020016,-1.20005626
3.420030149,0.2344835467,-1.332478339
3.985723812,1.456560819e-18,-1.617725795
3.986736566,-0.2718173998,-1.55630081
3.987533359,-0.5136874166,-1.39119386
3.988101034,-0.7175742673,-1.137880145
3.988438931,-0.8751459171,-0.8117070724
3.988596351,-0.9768853231,-0.4275108764
3.988635093,-1.012979191,-1.213800683e-17
3.988596351,-0.9768853231,0.4275108764
3.988438931,-0.8751459171,0.8117070724
3.988101034,-0.7175742673,1.137880145
3.987533359,-0.5136874166,1.39119386
3.986736566,-0.2718173998,1.55630081
3.985723812,-2.52470542e-18,1.617725795
3.984536183,0.2749689668,1.564824194
3.98332651,0.5248124492,1.406273693
3.982275553,0.7392728119,1.155582558
3.981529981,0.9077121241,0.8267869055
3.981100091,1.017971275,0.4360342604
3.980962082,1.05751086,-9.611675264e-20
3.981100091,1.017971275,-0.4360342604
3.981529981,0.9077121241,-0.8267869055
3.982275553,0.7392728119,-1.155582558
3.98332651,0.5248124492,-1.406273693
3.984536183,0.2749689668,-1.564824194
4.375,0.0,-1.75
4.375,-0.2989251398,-1.687443377
4.375,-0.5676241789,-1.510929917
4.375,-0.795339151,-1.237194235
4.375,-0.9713120895,-0.882970945
4.375,-1.084785028,-0.4649946619
4.375,-1.125,-0.0
4.375,-1.084785028,0.4649946619
4.375,-0.9713120895,0.882970945
4.375,-0.795339151,1.237194235
4.375,-0.5676241789,1.510929917
4.375,-0.2989251398,1.687443377
4.375,0.0,1.75
4.375,0.2989251398,1.687443377
4.375,0.5676241789,1.510929917
4.375,0.795339151,1.237194235
4.375,0.9713120895,0.882970945
4.375,1.084785028,0.4649946619
4.375,1.125,-0.0
4.375,1.084785028,-0.4649946619
4.375,0.9713120895,-0.882970945
4.375,0.795339151,-1.237194235
4.375,0.5676241789,-1.510929917
4.375,0.2989251398,-1.687443377
4.675288637,0.006001371742,-1.81276774
4.673989623,-0.3115181521,-1.753272747
4.673076025,-0.5998713071,-1.573416297
4.672499195,-0.8455687009,-1.2903946
4.672202308,-1.035464077,-0.9216149721
4.672095831,-1.157783724,-0.4853291555
4.672082053,-1.201097068,1.397297154e-17
4.672095831,-1.157783724,0.4853291555
4.672202308,-1.035464077,0.9216149721
