x,y,z
0.0,0.0,-0.0
1.311500098,-0.002488045904,-0.7915913279
1.311167427,-0.2083700526,-0.7610672951
1.310963406,-0.4006020458,-0.6763788576
1.310888569,-0.5685781166,-0.547851507
1.310943446,-0.7016923563,-0.3858107346
1.31112857,-0.789338856,-0.2005820319
1.311444472,-0.820911707,-0.002490890342
1.311880165,-0.7893402819,0.1956002512
1.312397835,-0.7016951154,0.3808289539
1.312957772,-0.5685820421,0.5428697263
1.313520267,-0.4006068964,0.671397077
1.314045611,-0.2083755128,0.7560855144
1.314494097,-0.002493725816,0.7866095472
1.314826768,0.2033882809,0.7560855144
1.315030789,0.3956202741,0.671397077
1.315105626,0.5635963449,0.5428697263
1.315050749,0.6967105846,0.3808289539
1.314865625,0.7843570843,0.1956002512
1.314549723,0.8159299353,-0.002490890342
1.31411403,0.7843585102,-0.2005820319
1.31359636,0.6967133437,-0.3858107346
1.313036424,0.5636002704,-0.547851507
1.312473928,0.3956251247,-0.6763788576
1.311948584,0.2033937411,-0.7610672951
3.104496025,-0.005889537201,-1.224895877
3.103943854,-0.3431315013,-1.178714766
3.103597599,-0.654336939,-1.05002739
3.103459062,-0.9237728836,-0.8536176849
3.103530042,-1.135706368,-0.604269584
3.10381234,-1.274404425,-0.3167670224
3.104307756,-1.324134087,-0.00589393497
3.104991852,-1.274406662,0.3049791525
3.105800394,-1.135710675,0.592481714
3.106675488,-0.9237789855,0.8418298149
3.107559242,-0.6543444547,1.038239521
3.108393761,-0.3431399432,1.166926896
3.109121152,-0.005898311527,1.213108007
3.109673323,0.3313436525,1.166926896
3.110019578,0.6425490903,1.038239521
3.110158115,0.9119850348,0.8418298149
3.110087135,1.123918519,0.592481714
3.109804837,1.262616576,0.3049791525
3.109309421,1.312346239,-0.00589393497
3.108625325,1.262618814,-0.3167670224
3.107816783,1.123922826,-0.604269584
3.106941689,0.9119911367,-0.8536176849
3.106057935,0.642556606,-1.05002739
3.105223416,0.3313520944,-1.178714766
5.172724112,-0.009813171235,-1.40513482
5.172043068,-0.4204207728,-1.353519681
5.171606917,-0.7948855503,-1.208959338
5.171418973,-1.11603285,-0.9868814051
5.171482551,-1.366688019,-0.7027134972
5.171800965,-1.529676402,-0.3718832277
5.172377529,-1.587823347,-0.009818210618
5.173174709,-1.529679008,0.3522468065
5.174111529,-1.366693006,0.683077076
5.175126138,-1.116039883,0.9672449839
5.176156688,-0.7948941817,1.189322916
5.177141329,-0.4204304447,1.333883259
5.178018211,-0.009823214666,1.385498399
5.178699255,0.4007843869,1.333883259
5.179135406,0.7752491644,1.189322916
5.17932335,1.096396464,0.9672449839
5.179259772,1.347051633,0.683077076
5.178941358,1.510040016,0.3522468065
5.178364794,1.568186961,-0.009818210618
5.177567614,1.510042622,-0.3718832277
5.176630794,1.34705662,-0.7027134972
5.175616185,1.096403497,-0.9868814051
5.174585635,0.7752577958,-1.208959338
5.173600994,0.4007940588,-1.353519681
7.309920692,-0.01386764535,-1.437529333
7.309178857,-0.4563742944,-1.386059307
7.308695697,-0.8559287504,-1.241188438
7.308475796,-1.195806566,-1.017225539
