x,y,z
4.299485987,1.060734578,-0.0
4.246647094,1.068460867,-0.3386824469
4.289149179,1.071107354,-0.3386824469
4.258501834,1.058182608,-0.0
4.178365305,1.064333542,-0.3386824469
4.192658681,1.054202687,-0.0
4.073471302,1.058255924,-0.3386824469
4.091510893,1.048342127,-0.0
3.922927019,1.050035357,-0.3386824469
3.946343191,1.040415152,-0.0
3.726673273,1.04037193,-0.3386824469
3.757098508,1.031096847,-0.0
3.50055319,1.031749309,-0.3386824469
3.539054141,1.022782176,-0.0
3.320881327,1.019630296,-0.0
3.274299901,1.028480692,-0.3386824469
3.131433087,1.022384436,-0.0
3.07783506,1.031336837,-0.3386824469
2.986341403,1.031174551,-0.0
2.92736961,1.040452512,-0.3386824469
2.886278854,1.046634833,-0.0
2.823601041,1.056485397,-0.3386824469
2.824455519,1.068944311,-0.0
2.759487952,1.079621152,-0.3386824469
2.8,1.1,-0.0
2.734126673,1.111827052,-0.3386824469
2.754243837,1.148241799,-0.3386824469
2.819398694,1.135114221,-0.0
2.81537347,1.180793187,-0.3386824469
2.878345126,1.166503059,-0.0
2.918331465,1.20880135,-0.3386824469
2.977626049,1.193510931,-0.0
3.070340926,1.227722913,-0.3386824469
3.124206601,1.211756723,-0.0
3.270005143,1.229414805,-0.3386824469
3.316739954,1.21338819,-0.0
3.499338981,1.211637729,-0.3386824469
3.537883297,1.19624601,-0.0
3.757852797,1.167630095,-0.0
3.727455499,1.181961965,-0.3386824469
3.947805523,1.135667496,-0.0
3.924443512,1.148815566,-0.3386824469
4.092847484,1.107232727,-0.0
4.074857397,1.119327658,-0.3386824469
4.193528707,1.085479623,-0.0
4.179267554,1.096768883,-0.3386824469
4.258884107,1.07044747,-0.0
4.247043525,1.081179983,-0.3386824469
4.234792353,1.078739127,-0.6773648939
4.27881237,1.081480131,-0.6773648939
4.16407193,1.074464397,-0.6773648939
4.055431712,1.068169721,-0.6773648939
3.899510847,1.059655563,-0.6773648939
3.696248039,1.049647013,-0.6773648939
3.462052239,1.040716441,-0.6773648939
3.227718475,1.037331088,-0.6773648939
3.024237032,1.040289238,-0.6773648939
2.868397816,1.049730473,-0.6773648939
2.760923227,1.066335961,-0.6773648939
2.694520385,1.090297993,-0.6773648939
2.668253346,1.123654103,-0.6773648939
2.68908898,1.161369377,-0.6773648939
2.752401814,1.195083315,-0.6773648939
2.859036881,1.22409177,-0.6773648939
3.016475251,1.243689102,-0.6773648939
3.223270333,1.245441419,-0.6773648939
3.460794665,1.227029447,-0.6773648939
3.697058202,1.196293835,-0.6773648939
3.9010815,1.161963636,-0.6773648939
4.05686731,1.131422588,-0.6773648939
4.165006401,1.108058143,-0.6773648939
4.235202942,1.091912497,-0.6773648939
4.222937613,1.089017386,-1.016047341
4.268475561,1.091852908,-1.016047341
4.149778554,1.084595252,-1.016047341
4.037392122,1.078083518,-1.016047341
3.876094676,1.069275768,-1.016047341
3.665822805,1.058922096,-1.016047341
3.423551287,1.049683573,-1.016047341
3.181137049,1.046181484,-1.016047341
2.970639005,1.049241639,-1.016047341
2.809426023,1.059008434,-1.016047341
2.698245413,1.076186525,-1.016047341
2.629552818,1.100974834,-1.016047341
2.602380019,1.135481155,-1.016047341
2.623934123,1.174496956,-1.016047341
2.689430159,1.209373443,-1.016047341
2.799742296,1.239382189,-1.016047341
2.962609575,1.259655292,-1.016047341
3.176535523,1.261468033,-1.016047341
3.422250349,1.242421166,-1.016047341
3.666660904,1.210625705,-1.016047341
3.877719489,1.175111706,-1.016047341
4.038877223,1.143517519,-1.016047341
4.150745249,1.119347403,-1.016047341
4.22336236,1.10264501,-1.016047341
4.211082872,1.099295645,-1.354729788
4.258138752,1.102225685,-1.354729788
4.135485178,1.094726107,-1.354729788
4.019352532,1.087997315,-1.354729788
3.852678504,1.078895973,-1.354729788
3.635397571,1.068197179,-1.354729788
3.385050336,1.058650706,-1.354729788
3.134555623,1.05503188,-1.354729788
2.917040977,1.05819404,-1.354729788
2.750454229,1.068286395,-1.354729788
2.635567599,1.086037089,-1.354729788
2.564585251,1.111651675,-1.354729788
2.536506692,1.147308207,-1.354729788
2.558779266,1.187624534,-1.354729788
2.626458503,1.223663571,-1.354729788
2.740447712,1.254672609,-1.354729788
2.9087439,1.275621481,-1.354729788
3.129800713,1.277494647,-1.354729788
3.383706033,1.257812885,-1.354729788
3.636263607,1.224957575,-1.354729788
3.854357478,1.188259776,-1.354729788
4.020887137,1.155612449,-1.354729788
4.136484096,1.130636663,-1.354729788
4.211521778,1.113377524,-1.354729788
4.199228132,1.109573905,-1.693412235
4.247801943,1.112598461,-1.693412235
4.121191802,1.104856962,-1.693412235
4.001312942,1.097911112,-1.693412235
3.829262332,1.088516179,-1.693412235
3.604972337,1.077472262,-1.693412235
3.346549384,1.067617838,-1.693412235
3.087974197,1.063882276,-1.693412235
2.86344295,1.067146442,-1.693412235
2.691482436,1.077564356,-1.693412235
2.572889785,1.095887653,-1.693412235
2.499617684,1.122328516,-1.693412235
2.470633365,1.159135258,-1.693412235
2.49362441,1.200752113,-1.693412235
2.563486847,1.237953699,-1.693412235
2.681153127,1.269963028,-1.693412235
2.854878225,1.291587671,-1.693412235
3.083065903,1.293521262,-1.693412235
3.345161717,1.273204603,-1.693412235
3.605866309,1.239289445,-1.693412235
3.830995467,1.201407846,-1.693412235
4.00289705,1.16770738,-1.693412235
4.122222943,1.141925923,-1.693412235
4.199681195,1.124110037,-1.693412235
4.187373391,1.119852164,-2.032094682
4.237465134,1.122971238,-2.032094682
4.106898426,1.114987817,-2.032094682
3.983273351,1.107824909,-2.032094682
3.80584616,1.098136384,-2.032094682
3.574547103,1.086747345,-2.032094682
3.308048433,1.07658497,-2.032094682
3.041392771,1.072732672,-2.032094682
2.809844922,1.076098843,-2.032094682
2.632510642,1.086842316,-2.032094682
2.510211971,1.105738217,-2.032094682
2.434650117,1.133005357,-2.032094682
2.404760038,1.17096231,-2.032094682
2.428469553,1.213879691,-2.032094682
2.500515192,1.252243826,-2.032094682
2.621858543,1.285253448,-2.032094682
2.80101255,1.30755386,-2.032094682
3.036331093,1.309547876,-2.032094682
3.306617401,1.288596322,-2.032094682
3.575469012,1.253621315,-2.032094682
3.807633455,1.214555916,-2.032094682
3.984906963,1.17980231,-2.032094682
4.107961791,1.153215183,-2.032094682
4.187840613,1.134842551,-2.032094682
4.175518651,1.130130424,-2.370777129
4.227128325,1.133344015,-2.370777129
4.09260505,1.125118672,-2.370777129
3.965233761,1.117738706,-2.370777129
3.782429988,1.10775659,-2.370777129
3.544121869,1.096022428,-2.370777129
3.269547482,1.085552102,-2.370777129
2.994811345,1.081583068,-2.370777129
2.756246895,1.085051244,-2.370777129
2.573538849,1.096120277,-2.370777129
2.447534157,1.115588781,-2.370777129
2.36968255,1.143682198,-2.370777129
2.338886711,1.182789362,-2.370777129
2.363314696,1.227007269,-2.370777129
2.437543536,1.266533954,-2.370777129
2.562563958,1.300543867,-2.370777129
2.747146875,1.32352005,-2.370777129
2.989596282,1.32557449,-2.370777129
3.268073084,1.303988041,-2.370777129
3.545071714,1.267953185,-2.370777129
3.784271444,1.227703986,-2.370777129
3.966916876,1.19189724,-2.370777129
4.093700638,1.164504443,-2.370777129
4.176000031,1.145575065,-2.370777129
4.16366391,1.140408683,-2.709459575
4.216791516,1.143716792,-2.709459575
4.078311675,1.135249527,-2.709459575
3.947194171,1.127652504,-2.709459575
3.759013817,1.117376795,-2.709459575
3.513696635,1.105297511,-2.709459575
3.23104653,1.094519235,-2.709459575
2.948229919,1.090433464,-2.709459575
2.702648867,1.094003645,-2.709459575
2.514567055,1.105398238,-2.709459575
2.384856344,1.125439345,-2.709459575
2.304714983,1.154359039,-2.709459575
2.273013384,1.194616413,-2.709459575
2.298159839,1.240134848,-2.709459575
2.37457188,1.280824082,-2.709459575
2.503269374,1.315834287,-2.709459575
2.6932812,1.33948624,-2.709459575
2.942861472,1.341601105,-2.709459575
3.229528768,1.31937976,-2.709459575
3.514674417,1.282285055,-2.709459575
3.760909433,1.240852056,-2.709459575
3.948926789,1.203992171,-2.709459575
4.079439486,1.175793703,-2.709459575
4.164159449,1.156307578,-2.709459575
4.15180917,1.150686942,-3.048142022
4.206454707,1.154089568,-3.048142022
4.064018299,1.145380381,-3.048142022
3.929154581,1.137566301,-3.048142022
3.735597645,1.126997001,-3.048142022
3.4832714,1.114572594,-3.048142022
3.192545579,1.103486367,-3.048142022
2.901648493,1.09928386,-3.048142022
2.64905084,1.102956046,-3.048142022
2.455595262,1.114676199,-3.048142022
2.32217853,1.135289909,-3.048142022
2.239747416,1.16503588,-3.048142022
2.207140057,1.206443465,-3.048142022
2.233004982,1.253262426,-3.048142022
2.311600225,1.29511421,-3.048142022
2.44397479,1.331124706,-3.048142022
2.639415525,1.355452429,-3.048142022
2.896126662,1.357627719,-3.048142022
3.190984452,1.334771478,-3.048142022
3.484277119,1.296616925,-3.048142022
3.737547421,1.254000126,-3.048142022
3.930936702,1.216087101,-3.048142022
4.065178333,1.187082962,-3.048142022
4.152318866,1.167040092,-3.048142022
4.15180917,1.159845735,-3.222902191
4.206454707,1.163248361,-3.222902191
4.064018299,1.154539174,-3.222902191
3.929154581,1.146725093,-3.222902191
3.735597645,1.136155793,-3.222902191
3.4832714,1.123731387,-3.222902191
3.192545579,1.112645159,-3.222902191
2.901648493,1.108442652,-3.222902191
2.64905084,1.112114839,-3.222902191
2.455595262,1.123834992,-3.222902191
2.32217853,1.144448701,-3.222902191
2.239747416,1.174194672,-3.222902191
2.207140057,1.215602257,-3.222902191
2.233004982,1.262421218,-3.222902191
2.311600225,1.304273003,-3.222902191
2.44397479,1.340283499,-3.222902191
2.639415525,1.364611221,-3.222902191
2.896126662,1.366786511,-3.222902191
3.190984452,1.343930271,-3.222902191
3.484277119,1.305775717,-3.222902191
3.737547421,1.263158919,-3.222902191
3.930936702,1.225245894,-3.222902191
4.065178333,1.196241755,-3.222902191
4.152318866,1.176198884,-3.222902191
4.15180917,1.169004527,-3.39766236
4.206454707,1.172407153,-3.39766236
4.064018299,1.163697966,-3.39766236
3.929154581,1.155883885,-3.39766236
3.735597645,1.145314585,-3.39766236
3.4832714,1.132890179,-3.39766236
3.192545579,1.121803952,-3.39766236
2.901648493,1.117601444,-3.39766236
2.64905084,1.121273631,-3.39766236
2.455595262,1.132993784,-3.39766236
2.32217853,1.153607493,-3.39766236
2.239747416,1.183353465,-3.39766236
2.207140057,1.22476105,-3.39766236
2.233004982,1.271580011,-3.39766236
2.311600225,1.313431795,-3.39766236
2.44397479,1.349442291,-3.39766236
2.639415525,1.373770014,-3.39766236
2.896126662,1.375945304,-3.39766236
3.190984452,1.353089063,-3.39766236
3.484277119,1.31493451,-3.39766236
3.737547421,1.272317711,-3.39766236
3.930936702,1.234404686,-3.39766236
4.065178333,1.205400547,-3.39766236
4.152318866,1.185357676,-3.39766236
4.039989562,1.192426402,-3.787127878
4.091684241,1.195645286,-3.787127878
3.956939398,1.187406396,-3.787127878
3.829358321,1.180014275,-3.787127878
3.64625346,1.170015717,-3.787127878
3.407552833,1.158262229,-3.787127878
3.132526205,1.147774658,-3.787127878
2.857337562,1.143799086,-3.787127878
2.618380182,1.147272974,-3.787127878
2.435371205,1.158360239,-3.787127878
