x,y,z
0.0,-2.0,-0.0
0.9103499927,-1.886571265,-1.279759337
0.9064918077,-2.118576419,-1.25439561
0.9020400051,-2.34228297,-1.180989619
0.8976169075,-2.55203952,-1.063841143
0.8938448371,-2.742194672,-0.9072499593
0.8912037652,-2.906425187,-0.7159462567
0.8896042577,-3.035720472,-0.4963818673
0.8888145291,-3.120398094,-0.255439034
0.8886027941,-3.15077562,5.345518267e-17
0.8888145291,-3.120398094,0.255439034
0.8896042577,-3.035720472,0.4963818673
0.8912037652,-2.906425187,0.7159462567
0.8938448371,-2.742194672,0.9072499593
0.8976169075,-2.55203952,1.063841143
0.9020400051,-2.34228297,1.180989619
0.9064918077,-2.118576419,1.25439561
0.9103499927,-1.886571265,1.279759337
0.9131210372,-1.657865943,1.254218061
0.9148266154,-1.443115296,1.180657188
0.9156172011,-1.246555332,1.06339916
0.9156432678,-1.072422059,0.9067664229
0.9150877564,-0.9253883423,0.7155042742
0.9142634768,-0.811874466,0.496049436
0.9135157059,-0.7387375707,0.2552614855
0.9131897207,-0.7128347967,1.168852559e-16
0.9135157059,-0.7387375707,-0.2552614855
0.9142634768,-0.811874466,-0.496049436
0.9150877564,-0.9253883423,-0.7155042742
0.9156432678,-1.072422059,-0.9067664229
0.9156172011,-1.246555332,-1.06339916
0.9148266154,-1.443115296,-1.180657188
0.9131210372,-1.657865943,-1.254218061
2.931811097,-1.617586974,-2.31506633
2.924094726,-2.005615028,-2.271257121
2.915191121,-2.370698539,-2.143429204
2.906344926,-2.70661364,-1.937526125
2.898800785,-3.007136465,-1.659491431
2.893518642,-3.264699468,-1.316129488
2.890319626,-3.466360392,-0.9176879507
2.888740169,-3.597833299,-0.475275296
2.888316699,-3.644832254,-4.111937128e-17
2.888740169,-3.597833299,0.475275296
2.890319626,-3.466360392,0.9176879507
2.893518642,-3.264699468,1.316129488
2.898800785,-3.007136465,1.659491431
2.906344926,-2.70661364,1.937526125
2.915191121,-2.370698539,2.143429204
2.924094726,-2.005615028,2.271257121
2.931811097,-1.617586974,2.31506633
2.937353186,-1.230542527,2.270902024
2.940764342,-0.8685648529,2.142764341
2.942345513,-0.5381103446,1.93664216
2.942397647,-0.2456353939,1.658524358
2.941286624,0.001529896497,1.315245523
2.939638065,0.1925605819,0.9170230882
2.938142523,0.315758007,0.474920199
2.937490553,0.3594235166,5.558001142e-18
2.938142523,0.315758007,-0.474920199
2.939638065,0.1925605819,-0.9170230882
2.941286624,0.001529896497,-1.315245523
2.942397647,-0.2456353939,-1.658524358
2.942345513,-0.5381103446,-1.93664216
2.940764342,-0.8685648529,-2.142764341
2.937353186,-1.230542527,-2.270902024
5.0,-1.3,-3.017045455
5.0,-1.793500383,-2.955704062
5.0,-2.25326842,-2.779794203
5.0,-2.669420229,-2.501487355
5.0,-3.032071929,-2.132954996
5.0,-3.331339637,-1.686368603
5.0,-3.557339473,-1.173899654
5.0,-3.700187555,-0.6077196274
5.0,-3.75,-0.0
5.0,-3.700187555,0.6077196274
5.0,-3.557339473,1.173899654
5.0,-3.331339637,1.686368603
5.0,-3.032071929,2.132954996
5.0,-2.669420229,2.501487355
5.0,-2.25326842,2.779794203
5.0,-1.793500383,2.955704062
5.0,-1.3,3.017045455
5.0,-0.806499617,2.955704062
5.0,-0.3467315802,2.779794203
5.0,0.06942022901,2.501487355
5.0,0.4320719288,2.132954996
5.0,0.7313396374,1.686368603
5.0,0.9573394733,1.173899654
5.0,1.100187555,0.6077196274
5.0,1.15,-0.0
5.0,1.100187555,-0.6077196274
5.0,0.9573394733,-1.173899654
5.0,0.7313396374,-1.686368603
5.0,0.4320719288,-2.132954996
5.0,0.06942022901,-2.501487355
5.0,-0.3467315802,-2.779794203
5.0,-0.806499617,-2.955704062
6.256933135,-0.9511042332,-3.360532577
6.274372677,-1.532486067,-3.270266316
6.274186846,-2.06915093,-3.056323769
6.261143106,-2.550543343,-2.734144851
6.240008923,-2.96610783,-2.319169473
6.215525563,-3.305514858,-1.826210961
6.192329495,-3.55933868,-1.267576287
6.17503099,-3.718379495,-0.6549458382
6.168240317,-3.7734375,9.107298249e-18
6.17503099,-3.718379495,0.6549458382
6.192329495,-3.55933868,1.267576287
6.215525563,-3.305514858,1.826210961
6.240008923,-2.96610783,2.319169473
6.261143106,-2.550543343,2.734144851
6.274186846,-2.06915093,3.056323769
6.274372677,-1.532486067,3.270266316
6.256933135,-0.9511042332,3.360532577
6.218969441,-0.3625618387,3.315859218
6.165057577,0.1933172741,3.141689204
6.101642212,0.7025764812,2.847642077
6.035168014,1.151259159,2.443337379
5.972095375,1.525326254,1.939708187
5.918947578,1.810408996,1.352941722
5.882263629,1.992056188,0.7005387411
5.868582534,2.055816629,1.854577098e-16
5.882263629,1.992056188,-0.7005387411
5.918947578,1.810408996,-1.352941722
5.972095375,1.525326254,-1.939708187
6.035168014,1.151259159,-2.443337379
6.101642212,0.7025764812,-2.847642077
6.165057577,0.1933172741,-3.141689204
6.218969441,-0.3625618387,-3.315859218
7.465919584,-0.470122641,-3.623156483
7.471517307,-1.164352125,-3.521063147
7.445230502,-1.804632298,-3.286022836
