x,y,z
19.5,0.475,-0.0
19.49851148,0.4674392815,-0.2142857143
19.56433019,0.475,-0.2142857143
19.43123418,0.4671007419,-0.0
19.38341115,0.4548468044,-0.2142857143
19.31098011,0.4539444225,-0.0
19.19652267,0.4360086437,-0.2142857143
19.11572349,0.4342627621,-0.0
18.92680663,0.4123441178,-0.2142857143
18.83393061,0.4095386305,-0.0
18.59704144,0.3902176742,-0.2142857143
18.48939982,0.3864214507,-0.0
18.14429611,0.3751559227,-0.0
18.2667279,0.3794349546,-0.2142857143
17.86154217,0.3814834135,-0.0
17.99609197,0.3854912672,-0.2142857143
17.66646632,0.4020943353,-0.0
17.80937653,0.4052188638,-0.2142857143
17.54936332,0.4315955203,-0.0
17.69729222,0.4334557123,-0.2142857143
17.5,0.475,-0.0
17.65004447,0.475,-0.2142857143
17.69729222,0.5165442877,-0.2142857143
17.54936332,0.5184044797,-0.0
17.80937653,0.5447811362,-0.2142857143
17.66646632,0.5479056647,-0.0
17.99609197,0.5645087328,-0.2142857143
17.86154217,0.5685165865,-0.0
18.2667279,0.5705650454,-0.2142857143
18.14429611,0.5748440773,-0.0
18.59704144,0.5597823258,-0.2142857143
18.48939982,0.5635785493,-0.0
18.83393061,0.5404613695,-0.0
18.92680663,0.5376558822,-0.2142857143
19.11572349,0.5157372379,-0.0
19.19652267,0.5139913563,-0.2142857143
19.31098011,0.4960555775,-0.0
19.38341115,0.4951531956,-0.2142857143
19.43123418,0.4828992581,-0.0
19.49851148,0.4825607185,-0.2142857143
19.56578877,0.4677778212,-0.4285714286
19.62866037,0.475,-0.4285714286
19.45584218,0.4557491863,-0.4285714286
19.27732185,0.4377545253,-0.4285714286
19.01968265,0.415149605,-0.4285714286
18.70468306,0.3940138977,-0.4285714286
18.38915968,0.3837139865,-0.4285714286
18.13064178,0.3894991209,-0.4285714286
17.95228673,0.4083433923,-0.4285714286
17.84522112,0.4353159043,-0.4285714286
17.80008894,0.475,-0.4285714286
17.84522112,0.5146840957,-0.4285714286
17.95228673,0.5416566077,-0.4285714286
18.13064178,0.5605008791,-0.4285714286
18.38915968,0.5662860135,-0.4285714286
18.70468306,0.5559861023,-0.4285714286
19.01968265,0.534850395,-0.4285714286
19.27732185,0.5122454747,-0.4285714286
19.45584218,0.4942508137,-0.4285714286
19.56578877,0.4822221788,-0.4285714286
19.63306606,0.4681163608,-0.6428571429
19.69299056,0.475,-0.6428571429
19.52827322,0.4566515681,-0.6428571429
19.35812103,0.439500407,-0.6428571429
19.11255867,0.4179550923,-0.6428571429
18.81232469,0.3978101213,-0.6428571429
18.51159146,0.3879930184,-0.6428571429
18.26519159,0.3935069746,-0.6428571429
18.09519693,0.4114679208,-0.6428571429
17.99315002,0.4371760963,-0.6428571429
17.95013342,0.475,-0.6428571429
17.99315002,0.5128239037,-0.6428571429
18.09519693,0.5385320792,-0.6428571429
18.26519159,0.5564930254,-0.6428571429
18.51159146,0.5620069816,-0.6428571429
18.81232469,0.5521898787,-0.6428571429
19.11255867,0.5320449077,-0.6428571429
19.35812103,0.510499593,-0.6428571429
19.52827322,0.4933484319,-0.6428571429
19.63306606,0.4818836392,-0.6428571429
19.70034336,0.4684549004,-0.8571428571
19.75732075,0.475,-0.8571428571
19.60070426,0.45755395,-0.8571428571
19.43892021,0.4412462886,-0.8571428571
19.20543468,0.4207605796,-0.8571428571
18.91996631,0.4016063448,-0.8571428571
18.63402324,0.3922720502,-0.8571428571
18.3997414,0.3975148284,-0.8571428571
18.23810713,0.4145924492,-0.8571428571
18.14107893,0.4390362883,-0.8571428571
18.10017789,0.475,-0.8571428571
18.14107893,0.5109637117,-0.8571428571
18.23810713,0.5354075508,-0.8571428571
18.3997414,0.5524851716,-0.8571428571
18.63402324,0.5577279498,-0.8571428571
18.91996631,0.5483936552,-0.8571428571
19.20543468,0.5292394204,-0.8571428571
19.43892021,0.5087537114,-0.8571428571
19.60070426,0.49244605,-0.8571428571
19.70034336,0.4815450996,-0.8571428571
19.76762065,0.4687934401,-1.071428571
19.82165093,0.475,-1.071428571
19.6731353,0.4584563319,-1.071428571
19.51971939,0.4429921702,-1.071428571
19.2983107,0.4235660668,-1.071428571
19.02760793,0.4054025684,-1.071428571
18.75645502,0.3965510821,-1.071428571
18.53429121,0.4015226821,-1.071428571
18.38101733,0.4177169777,-1.071428571
18.28900783,0.4408964803,-1.071428571
18.25022236,0.475,-1.071428571
18.28900783,0.5091035197,-1.071428571
18.38101733,0.5322830223,-1.071428571
18.53429121,0.5484773179,-1.071428571
18.75645502,0.5534489179,-1.071428571
19.02760793,0.5445974316,-1.071428571
19.2983107,0.5264339332,-1.071428571
19.51971939,0.5070078298,-1.071428571
19.6731353,0.4915436681,-1.071428571
19.76762065,0.4812065599,-1.071428571
19.83489794,0.4691319797,-1.285714286
19.88598112,0.475,-1.285714286
19.74556634,0.4593587138,-1.285714286
19.60051857,0.4447380518,-1.285714286
19.39118672,0.4263715541,-1.285714286
19.13524956,0.4091987919,-1.285714286
18.87888681,0.400830114,-1.285714286
18.66884102,0.4055305358,-1.285714286
18.52392753,0.4208415062,-1.285714286
18.43693673,0.4427566723,-1.285714286
18.40026683,0.475,-1.285714286
18.43693673,0.5072433277,-1.285714286
18.52392753,0.5291584938,-1.285714286
18.66884102,0.5444694642,-1.285714286
18.87888681,0.549169886,-1.285714286
19.13524956,0.5408012081,-1.285714286
