x,y,z
-7.401486831e-17,0.0,-0.0
1.00991238,0.1,-0.4434755513
0.9621064335,-0.04643361106,-0.4216727616
0.8911918741,-0.1768745926,-0.3359139328
0.827779557,-0.277132893,-0.1882383112
0.8004137561,-0.3179041038,-7.806255642e-18
0.827779557,-0.277132893,0.1882383112
0.8911918741,-0.1768745926,0.3359139328
0.9621064335,-0.04643361106,0.4216727616
1.00991238,0.1,0.4434755513
1.012623541,0.2388737692,0.4047228486
0.9848190676,0.3522201737,0.3112595139
0.950328174,0.4346123552,0.1712883982
0.9334150125,0.4670521823,-2.83822341e-17
0.950328174,0.4346123552,-0.1712883982
0.9848190676,0.3522201737,-0.3112595139
1.012623541,0.2388737692,-0.4047228486
2.246393934,0.2,-0.7386363636
2.246393934,-0.09054066688,-0.6805522531
2.246393934,-0.3279072744,-0.5221923718
2.246393934,-0.488000255,-0.2873953956
2.246393934,-0.5467200413,-0.0
2.246393934,-0.488000255,0.2873953956
2.246393934,-0.3279072744,0.5221923718
2.246393934,-0.09054066688,0.6805522531
2.246393934,0.2,0.7386363636
2.246393934,0.4905406669,0.6805522531
2.246393934,0.7279072744,0.5221923718
2.246393934,0.888000255,0.2873953956
2.246393934,0.9467200413,-0.0
2.246393934,0.888000255,-0.2873953956
2.246393934,0.7279072744,-0.5221923718
2.246393934,0.4905406669,-0.6805522531
3.234256605,0.3378019324,-0.9207753451
3.410434214,-0.01303127438,-0.8550760681
3.64728496,-0.2925667511,-0.6627362251
3.855138823,-0.4553826939,-0.3665933621
3.944344825,-0.5059025155,3.186751274e-17
3.855138823,-0.4553826939,0.3665933621
3.64728496,-0.2925667511,0.6627362251
3.410434214,-0.01303127438,0.8550760681
3.234256605,0.3378019324,0.9207753451
3.183206726,0.6775467297,0.8470877336
3.220858397,0.9565512202,0.6511168295
3.286209306,1.158608701,0.3586050276
3.320833388,1.237812638,1.762820893e-17
3.286209306,1.158608701,-0.3586050276
3.220858397,0.9565512202,-0.6511168295
3.183206726,0.6775467297,-0.8470877336
4.481762774,0.5937198068,-1.121192524
4.64379091,0.1913736143,-1.060565214
4.877172259,-0.1430269175,-0.8398388052
5.08770941,-0.3544772167,-0.4705589509
5.179339421,-0.4264858062,8.223874256e-18
5.08770941,-0.3544772167,0.4705589509
4.877172259,-0.1430269175,0.8398388052
4.64379091,0.1913736143,1.060565214
4.481762774,0.5937198068,1.121192524
4.457218199,0.9712605516,1.023360649
4.525884822,1.2763508,0.7857230739
4.616702535,1.500593651,0.4333543856
4.661862979,1.589899629,-2.423878728e-17
4.616702535,1.500593651,-0.4333543856
4.525884822,1.2763508,-0.7857230739
4.457218199,0.9712605516,-1.023360649
5.740784499,0.7315217391,-1.304235537
5.740784499,0.301755086,-1.201674433
5.740784499,-0.04935669999,-0.9220529643
5.740784499,-0.2861656301,-0.5074638978
5.740784499,-0.3730237154,-0.0
5.740784499,-0.2861656301,0.5074638978
5.740784499,-0.04935669999,0.9220529643
5.740784499,0.301755086,1.201674433
5.740784499,0.7315217391,1.304235537
5.740784499,1.161288392,1.201674433
5.740784499,1.512400178,0.9220529643
5.740784499,1.749209108,0.5074638978
5.740784499,1.836067194,-1.643460219e-32
5.740784499,1.749209108,-0.5074638978
5.740784499,1.512400178,-0.9220529643
5.740784499,1.161288392,-1.201674433
7.09961358,0.8047214674,-1.509495365
7.099946143,0.3580356389,-1.36651347
7.097554832,0.009124946415,-1.029720246
7.093989061,-0.214346966,-0.5609704579
7.09209574,-0.2927527701,-9.757819552e-18
7.093989061,-0.214346966,0.5609704579
7.097554832,0.009124946415,1.029720246
7.099946143,0.3580356389,1.36651347
7.09961358,0.8047214674,1.509495365
7.096096135,1.270770015,1.409807151
7.091988924,1.663290614,1.092692871
7.089903203,1.932058975,0.6042641379
7.089458672,2.03151404,2.928279628e-17
7.089903203,1.932058975,-0.6042641379
7.091988924,1.663290614,-1.092692871
7.096096135,1.270770015,-1.409807151
9.010101465,0.9657608696,-1.828808144
9.005306972,0.4954412062,-1.679988464
8.996469736,0.1120185089,-1.292354324
8.990396783,-0.1560450926,-0.7131832893
8.988389216,-0.2579338756,-2.949029909e-17
8.990396783,-0.1560450926,0.7131832893
8.996469736,0.1120185089,1.292354324
9.005306972,0.4954412062,1.679988464
9.010101465,0.9657608696,1.828808144
9.005394022,1.448043234,1.706584973
8.996622705,1.858189062,1.331040157
8.990579945,2.153651107,0.7397797989
8.988578418,2.268177904,-1.115535097e-17
8.990579945,2.153651107,-0.7397797989
8.996622705,1.858189062,-1.331040157
9.005394022,1.448043234,-1.706584973
10.88290704,1.126800272,-2.183035385
10.87538274,0.6193349758,-2.028136245
10.8645182,0.1899512809,-1.579949194
10.85897454,-0.1256946189,-0.8781740184
10.85785651,-0.2503798245,-3.447762909e-17
10.85897454,-0.1256946189,0.8781740184
10.8645182,0.1899512809,1.579949194
10.87538274,0.6193349758,2.028136245
10.88290704,1.126800272,2.183035385
10.87936332,1.632846901,2.02473733
10.87031356,2.058705385,1.575005317
10.86333514,2.370152501,0.8747751029
10.86077738,2.492745467,-4.601582273e-17
10.86333514,2.370152501,-0.8747751029
10.87031356,2.058705385,-1.575005317
10.87936332,1.632846901,-2.02473733
12.1286892,1.2,-2.493038599
12.1286892,0.6350801353,-2.296993648
12.1286892,0.1735505559,-1.762498847
12.1286892,-0.1377301538,-0.9700142717
12.1286892,-0.2519034091,-0.0
12.1286892,-0.1377301538,0.9700142717
12.1286892,0.1735505559,1.762498847
12.1286892,0.6350801353,2.296993648
12.1286892,1.2,2.493038599
12.1286892,1.764919865,2.296993648
12.1286892,2.226449444,1.762498847
12.1286892,2.537730154,0.9700142717
12.1286892,2.651903409,-0.0
12.1286892,2.537730154,-0.9700142717
12.1286892,2.226449444,-1.762498847
12.1286892,1.764919865,-2.296993648
13.06683807,1.220740741,-2.990645335
13.07593845,0.604513002,-2.722118017
13.08800913,0.1278273331,-2.049472339
13.0933945,-0.1551956136,-1.114322297
13.09409698,-0.2461007504,3.906340272e-17
13.0933945,-0.1551956136,1.114322297
13.08800913,0.1278273331,2.049472339
13.07593845,0.604513002,2.722118017
13.06683807,1.220740741,2.990645335
13.06964401,1.848659139,2.748530207
13.07875621,2.35207188,2.08789007
13.08620192,2.663501265,1.140734487
13.089054,2.767776428,6.569262235e-17
13.08620192,2.663501265,-1.140734487
13.07875621,2.35207188,-2.08789007
13.06964401,1.848659139,-2.748530207
13.97962471,1.259259259,-3.549485943
13.98425187,0.6435865558,-3.247858994
13.99049555,0.158320787,-2.467015099
13.99352395,-0.1453371087,-1.349237217
13.99406327,-0.2488586978,2.261565421e-17
13.99352395,-0.1453371087,1.349237217
13.99049555,0.158320787,2.467015099
13.98425187,0.6435865558,3.247858994
13.97962471,1.259259259,3.549485943
13.98102107,1.884317005,3.268985344
13.98559089,2.390926968,2.497744335
13.98931223,2.717090895,1.370363567
13.99073267,2.831159363,3.222656945e-17
13.98931223,2.717090895,-1.370363567
13.98559089,2.390926968,-2.497744335
13.98102107,1.884317005,-3.268985344
14.95785284,1.28,-3.814637832
14.95785284,0.668964228,-3.514666349
14.95785284,0.1697587645,-2.696827391
14.95785284,-0.1669326153,-1.484234195
14.95785284,-0.2904261364,-0.0
14.95785284,-0.1669326153,1.484234195
14.95785284,0.1697587645,2.696827391
14.95785284,0.668964228,3.514666349
14.95785284,1.28,3.814637832
14.95785284,1.891035772,3.514666349
14.95785284,2.390241236,2.696827391
14.95785284,2.726932615,1.484234195
14.95785284,2.850426136,-2.567906593e-34
14.95785284,2.726932615,-1.484234195
14.95785284,2.390241236,-2.696827391
14.95785284,1.891035772,-3.514666349
16.13208041,1.28,-3.814637832
16.13204089,0.6673814806,-3.517659388
16.13193394,0.1646512014,-2.701934954
16.13176159,-0.1766721676,-1.487918449
16.13166504,-0.3025853778,-4.111937128e-18
16.13176159,-0.1766721676,1.487918449
16.13193394,0.1646512014,2.701934954
16.13204089,0.6673814806,3.517659388
16.13208041,1.28,3.814637832
16.1320838,1.89080133,3.51359335
16.13207676,2.389434563,2.696020718
16.13207754,2.7264955,1.483852411
16.13208041,2.850426136,1.170623249e-18
16.13207754,2.7264955,-1.483852411
16.13207676,2.389434563,-2.696020718
16.1320838,1.89080133,-3.51359335
17.46592093,1.28,-3.814637832
17.46599584,0.6719648165,-3.508992115
17.46619861,0.1794417349,-2.68714442
17.46652535,-0.1484682725,-1.47724955
17.46670839,-0.2673745221,-2.055968564e-18
17.46652535,-0.1484682725,1.47724955
17.46619861,0.1794417349,2.68714442
17.46599584,0.6719648165,3.508992115
17.46592093,1.28,3.814637832
17.46591449,1.891480229,3.51670055
17.46592785,2.391770534,2.698356689
17.46592637,2.727761303,1.484957985
17.46592093,2.850426136,1.101763058e-18
17.46592637,2.727761303,-1.484957985
17.46592785,2.391770534,-2.698356689
17.46591449,1.891480229,-3.51670055
18.79976144,1.28,-3.814637832
18.79976144,0.668964228,-3.514666349
18.79976144,0.1697587645,-2.696827391
18.79976144,-0.1669326153,-1.484234195
18.79976144,-0.2904261364,-0.0
18.79976144,-0.1669326153,1.484234195
18.79976144,0.1697587645,2.696827391
18.79976144,0.668964228,3.514666349
18.79976144,1.28,3.814637832
18.79976144,1.891035772,3.514666349
18.79976144,2.390241236,2.696827391
